A1,A2,A3,A4,A5,A6,A7,A8,Class
91.1796875,48.61141095,0.516229326,0.717386162,3.573578595,19.86897981,6.784047165,52.92926852,0
110.46875,44.96108343,0.316186815,-0.008498042,2.255016722,15.4067814,8.906187567,97.39733006,0
135.75,51.49757276,-0.236976035,-0.100829258,1.953177258,15.82426954,10.78707863,134.4972854,0
82.7109375,34.24022496,0.900031545,4.039792081,3.095317726,16.19403493,7.614451157,77.55918292,0
91.3046875,41.27680163,0.421555791,1.156263942,1.143812709,11.38646384,15.12386369,274.9403935,0
137.3515625,47.48924053,-0.174612459,0.087644632,2.265050167,19.91480557,9.732181748,99.90972086,0
120.03125,49.79441132,0.206506755,0.215930856,24.7006689,62.7075873,2.331625291,3.815925054,0
124.8203125,44.63120293,0.291793337,-0.06458208,1.959866221,16.77791373,10.40419352,120.1741219,0
131.6328125,47.65220206,0.143738108,-0.031566072,2.269230769,14.72368998,9.694674817,118.8556306,0
117.8828125,36.95238091,0.267715028,2.125310506,2.285117057,12.65042516,10.19964574,154.7027282,0
112.09375,49.21531734,0.13519883,-0.091303573,66.04180602,74.67667156,0.281154381,-1.830703578,0
109.71875,49.62105424,0.05019999,-0.355366411,2.123745819,13.44951186,10.10721496,137.6742238,0
99.7578125,47.64480331,0.233930127,0.226054597,2.443143813,17.32159742,9.571658681,103.7900397,0
132.1953125,57.63503961,-0.052898913,-0.715535719,2.717391304,21.02531676,8.853363022,83.29576214,0
95.3984375,48.16286495,0.518609724,0.493510654,2.278428094,18.55459006,10.27558622,114.6954798,0
108.46875,43.7612374,0.282550879,0.456958961,1.820234114,12.40692271,11.62096444,182.5024118,0
127.9921875,46.01655546,0.013004773,0.272784102,4.760033445,24.90879903,6.267192623,42.60338502,0
88.359375,35.48277187,0.774831802,2.642144215,2.20735786,14.88923921,9.365546572,109.57698,0
118.6875,48.3392552,0.150652085,-0.082918779,3.58277592,19.93112734,7.823669901,71.40913403,0
119.28125,40.56898783,0.247964627,1.106684529,2.767558528,17.11703227,8.576399057,89.14175813,0
89.28125,43.65470649,1.141208354,1.900984043,4.822742475,28.11423218,6.439960438,43.13591856,0
101.484375,45.391179,0.236577416,0.262340145,2.516722408,15.20563247,8.393616801,92.47054694,0
98.2265625,44.63921602,0.742023582,0.989412033,33.21488294,67.03263678,1.753288899,1.541358981,0
100.4765625,53.20273208,0.802608386,0.633111585,3.611204013,23.46765742,7.988965728,67.41311358,0
131.203125,49.59860119,0.32597306,-0.177596484,3.892140468,26.11822052,7.254967363,54.0467976,0
113.6796875,47.61448926,0.37307056,0.270969821,1.5,12.66585619,11.4226882,167.3738013,0
125.2734375,45.448067,-0.04676271,0.003306642,1.177257525,10.51072161,15.31214874,309.6242824,0
91.9453125,31.9785838,0.863555801,4.453104191,1.889632107,16.66659666,10.93977836,131.865524,0
116.3984375,48.342906,0.585185488,0.321170134,9.152173913,35.86548522,4.536936391,21.54820352,0
124.7578125,47.753067,-0.030028935,-0.131237012,18.11705686,51.38437691,2.73513877,6.161050824,0
99.4296875,43.65877697,0.349695632,0.636881699,0.387123746,8.683190316,25.389201,685.0634224,0
115.4296875,48.53102802,0.126050337,-0.351237035,1.607859532,13.92217638,11.32965492,151.9022922,0
132.8828125,54.33656991,-0.104770976,-0.428742393,3.998327759,20.04647603,6.834366676,55.30202457,0
135.0390625,52.30804227,0.106481681,-0.241975403,2.420568562,19.15919608,9.26803557,92.64156857,0
132.96875,38.44820735,0.179088028,1.520396254,3.24916388,22.27094011,8.354503647,75.55921238,0
130.7109375,45.45398641,0.023009288,0.048930664,2.128762542,13.61585278,10.86426554,154.5367413,0
141.8671875,48.05699271,-0.159816137,-0.204139332,2.316053512,14.91874681,8.696373396,97.72343983,0
129.1796875,54.34689411,0.171408019,-0.648985272,84.01588629,73.11427978,-0.236250572,-1.843199739,0
119.8984375,49.99778743,0.213256091,-0.182257113,2.878762542,16.19889496,8.371852492,91.01245943,0
138.046875,43.84825741,-0.134319192,0.593689517,1.947324415,11.76446955,11.88800712,202.6613156,0
124.6328125,50.57217477,0.149706295,-0.324914925,1.870401338,12.89911045,11.11379802,164.865436,0
121.4453125,46.87663474,0.243944151,0.472798622,3.311036789,20.55464807,7.765439582,68.12771356,0
153.46875,45.12862477,-0.195219346,0.328516014,2.254180602,13.34243893,10.56707997,153.9401867,0
117.75,47.1887831,0.133770435,-0.063591727,2.369565217,16.05760565,8.61997738,88.8666424,0
93.1640625,44.12195056,0.667654656,0.807636606,3.547658863,21.92889626,7.609522407,63.34297284,0
123.4609375,49.92790151,-0.15137491,0.002445817,2.794314381,16.66544202,8.244572736,82.70082387,0
173.625,46.5220042,-1.18353797,1.281279891,75.33444816,101.1159977,0.753973253,-1.287086906,0
92.171875,36.28255206,0.411622306,2.199315462,0.387123746,8.525378291,25.46306919,703.2621278,0
126.578125,42.42836046,0.107175141,0.376458768,6.95819398,30.18994924,4.809889499,24.32285876,0
91.1796875,36.73882347,0.725190134,2.218225958,1.857023411,11.72506074,11.8417002,203.0856945,0
111.1640625,51.80217438,0.26767942,-0.141939639,2.902173913,19.0582533,8.402488689,79.61894133,0
117.0390625,68.91609508,0.004967201,-1.342554186,73.5819398,96.2136739,0.632783665,-1.413285968,0
136.25,56.56688519,-0.067127355,-0.500946619,2.847826087,22.2423243,9.003787696,85.01785594,0
128.2578125,47.21464386,0.177109378,0.111157501,3.720735786,19.34882066,8.137155538,83.12630079,0
119.578125,48.09863066,0.104102819,0.050203328,1.087792642,11.93970995,14.30691644,240.4465061,0
109.5234375,48.89385264,0.195771439,-0.304190797,4.277591973,27.09446869,6.726237455,46.01618643,0
142.2890625,49.05611461,-0.111128087,-0.096114076,15.65133779,49.30315077,3.073278401,8.20273753,0
127.0390625,54.52298861,-0.175486761,-0.300742034,8.382107023,35.60492968,4.620881885,21.28597614,0
125.765625,47.97223878,0.138065831,0.271163115,2.693143813,21.16151425,9.551912717,96.762713,0
120.7890625,52.17827798,0.037722434,-0.411368793,4.153010033,20.20395585,6.837635619,57.30852667,0
136.5546875,57.27739636,-0.205914691,-0.541188551,4.005852843,23.70197061,7.568237554,62.26016857,0
91.453125,40.21385399,0.873622268,2.573178343,1.945652174,14.18562639,10.96108338,146.5033113,0
92.1171875,48.6027618,0.58327854,0.357874115,1.560200669,17.4901469,11.71699245,141.5688323,0
106.9453125,47.52849616,0.252378802,-0.128819836,3.007525084,18.14745742,8.374173873,86.59949321,0
114.1328125,54.59071737,0.09929354,-0.21227264,53.17558528,68.37086017,0.595744117,-1.373747912,0
103.03125,35.7580711,0.403119745,1.648295446,2.10367893,18.00824653,9.658143197,100.1517883,0
139.078125,55.18740931,-0.185357187,-0.265128813,6.127090301,29.51963071,5.160762183,27.07749261,0
100.3515625,48.51781082,0.18234733,-0.036000982,1.727424749,12.57197142,11.68466261,176.4715535,0
104.140625,44.36896691,0.419341765,0.346075212,3.635451505,23.74891402,7.354134974,56.97725056,0
114.515625,46.69147145,0.387356475,0.325563767,0.663043478,9.184253215,20.56010962,512.1363618,0
123.0859375,56.97587584,0.014074679,-0.546208648,0.973244147,10.84634025,16.35905825,319.4215486,0
77.1796875,36.88843687,0.837642321,2.970313093,0.456521739,8.601680784,24.45768569,670.2778544,0
104.75,44.37482394,0.300411845,0.289506104,0.968227425,11.03910625,17.03635414,341.2250598,0
130.6484375,47.06039833,0.095152872,0.15705666,2.017558528,12.54192405,11.05075359,169.200458,0
129.7890625,52.55839793,-0.034035018,-0.242106896,2.496655518,16.50015168,8.316603628,82.83031023,0
150.6171875,47.12054374,-0.045706801,0.031660147,162.0301003,85.23168757,-1.115393388,-0.384171609,0
127.96875,55.25550559,0.097844068,-0.500399575,2.607023411,14.8348574,8.376322078,95.35536158,0
115.9375,52.12721068,0.264728504,0.063734351,2.123745819,14.90094623,10.41525236,130.570269,0
93.515625,37.71189807,0.350694226,1.5103959,1.969063545,14.78145858,9.597711523,112.5278594,0
96.3828125,47.49344052,0.338094754,0.365862718,3.755852843,23.94019005,7.317173561,58.20594056,0
127.2578125,52.97644614,0.011995302,-0.679017299,7.777591973,35.0770871,5.040789657,25.31796139,0
73.59375,36.13050077,1.082698929,3.73908179,0.845317726,10.55184619,17.06178382,342.1301027,0
107.5625,49.41276246,0.512646211,0.315114458,2.076923077,13.27037221,10.23186334,141.483368,0
129.9296875,50.91340436,0.022483165,-0.244044358,1.986622074,14.89909724,11.12626186,151.160795,0
125.5,46.5639681,0.202991542,0.007243326,0.714882943,8.404876704,24.27381059,703.8862195,0
125.25,45.49089882,0.00960568,0.269036113,9.464046823,34.33566179,4.272119925,19.85502886,0
156.046875,60.1369348,-0.320960502,-0.632663086,4.484113712,25.62954337,6.300527217,42.11880134,0
101.265625,42.95937114,0.552892565,1.233782157,3.556856187,21.70532997,7.250274136,57.67282947,0
103.359375,50.65226648,0.350790595,-0.212579552,1.243311037,10.86648204,14.3121606,273.2238711,0
128.0859375,46.85149867,-0.03769528,-0.065048746,2.253344482,13.56750238,9.59808398,126.9267059,0
86.578125,32.8836988,0.815663072,4.108276609,5.627926421,30.82428661,5.860184485,34.46749825,0
109.3671875,44.60326346,0.381444456,0.489801644,13.20986622,43.78915662,3.463896194,11.24478549,0
126.984375,48.37709691,0.224752702,0.38636732,9.857023411,37.1910973,3.928965722,14.82668149,0
85.796875,39.86625284,0.580524256,1.452630674,1.621237458,13.5821365,11.40062521,156.557796,0
126.1484375,54.22278837,0.088369799,-0.235032778,2.439799331,14.02400789,9.159717627,115.6139967,0
117.8828125,46.84942987,0.339158782,-0.135589376,4.885451505,28.20614077,6.116522638,38.08949574,0
110.0390625,47.58436625,0.142885272,0.397192191,26.56688963,66.15415797,2.176526246,2.953258832,0
109.21875,46.88465526,0.311484889,0.417320413,1.222408027,11.64708324,13.87534583,240.2034019,0
98.4609375,42.49777611,0.539861221,1.001518597,4.16638796,24.72111822,6.714720049,47.53562718,0
117.4140625,45.06670877,0.118238098,0.138011496,2.477424749,19.62462088,8.830150854,83.3123385,0
108.7578125,42.18073948,0.314228254,0.876331672,2.525083612,21.47142161,9.216294084,87.22370704,0
111.2734375,53.48140957,0.095673538,-0.252755393,62.659699,76.93656172,0.447928189,-1.712560343,0
117.375,58.53110818,0.22075852,-0.321971818,1.751672241,16.84121315,11.43726052,139.6232275,0
92.609375,50.42231562,0.8766966,0.939834465,3.287625418,17.99932777,7.303059165,64.55142277,0
127.40625,51.57207298,-0.162310872,-0.328479672,3.201505017,20.87157012,8.373061214,77.96191952,0
96.28125,45.57958999,0.490934697,1.09242325,0.970735786,10.38916562,16.41851795,337.5061181,0
102.6328125,46.09888676,0.458182337,0.663233692,1.518394649,15.17166529,11.65197604,148.2537018,0
115.2265625,52.1958773,0.11325505,-0.591689992,12.01337793,44.1639143,3.590060973,11.55903395,0
86.875,39.58140346,0.599407553,1.391232578,7.5,32.53345333,4.704492413,22.24927852,0
118.203125,47.49496016,0.150438956,0.256522857,7.52173913,33.2985436,4.654896471,21.44761184,0
129.7890625,43.44386686,0.3175773,0.609127869,1.900501672,15.19574508,11.07394127,141.9860146,0
98.5234375,46.92896308,0.296745946,0.341512169,1.077759197,12.53415963,14.09775951,224.3125948,0
122.8984375,41.38120041,0.259921508,0.720035616,1.08361204,13.85446449,14.26101433,214.1500994,0
138.96875,45.36775726,0.133342811,0.255742797,7.759197324,41.75158108,5.205605654,25.15762007,0
117.5078125,40.78851632,0.125276128,0.773515768,2.785953177,16.66021847,8.165360233,82.9567659,0
103.2734375,43.94931648,0.245130776,0.423220832,75.56521739,93.68489451,0.453273455,-1.749763659,0
135.4765625,52.99336115,-0.140398531,-0.392377206,1.700668896,11.99793877,12.75707734,215.2696464,0
110.5703125,49.35817492,0.44540815,0.317074523,1.711538462,14.11371285,12.02033969,178.7261166,0
87.0546875,45.41257201,0.557963883,0.918452809,1.560200669,16.55043638,11.01774525,125.4471319,0
112.7265625,54.05317331,0.290899405,-0.578098081,2.502508361,14.61223981,9.298429143,113.4157879,0
119.1171875,48.75859237,0.183128343,0.190505132,2.107859532,13.85149033,10.45736764,141.8230663,0
97.9921875,37.94002176,0.710899473,2.053891874,0.849498328,11.03661092,16.71443626,320.3598233,0
118.3125,56.67295844,0.138272744,-0.346147534,2.090301003,18.67993593,9.821232886,102.3440265,0
108.9609375,45.4507636,0.263898147,0.612987639,2.534280936,20.04438208,9.160405727,90.76993851,0
92.734375,42.86287809,0.459574566,0.87773778,1.56187291,15.24681066,11.36314774,143.2738469,0
112.203125,44.14506615,-0.007513285,0.609451718,1.586120401,12.09950832,11.96574737,191.1194497,0
130.578125,40.95588507,0.178511652,0.390125009,2.886287625,19.64446817,7.555017986,61.96948366,0
127.046875,62.17702291,0.05178759,-0.737899555,2.211538462,14.58281279,9.326137375,111.1501234,0
122.6640625,56.2407322,0.119507705,-0.611925668,6.680602007,30.75830896,5.26113748,28.69928884,0
138.1796875,49.94926075,-0.217624844,-0.122530383,5.117892977,24.66681618,5.994141993,39.81821567,0
87.4921875,36.30685113,0.530112276,2.589171104,1.684782609,17.20018285,11.2022363,131.3798786,0
88.6640625,48.7502047,0.497394094,0.417097207,7.980769231,34.69225138,4.554767782,20.28699743,0
139.421875,49.58131096,-0.236639258,-0.01672587,1.404682274,14.24176503,12.36317602,169.4649934,0
129.359375,49.49632789,-0.068273423,-0.218610158,1.29180602,12.51771854,12.07342599,179.9155038,0
116.046875,48.27830442,0.283056954,0.249100207,7.381270903,39.77131683,5.228639549,25.4883525,0
125.640625,57.51966164,0.055117128,-0.515529066,67.72491639,82.4012153,0.417200036,-1.77387636,0
128.515625,45.54135901,-0.144453271,0.12465235,3.171404682,17.52561103,7.330768681,65.6620963,0
129.6171875,50.23804601,-0.085249854,0.163815392,3.737458194,21.50386062,7.39041903,60.84590576,0
146.359375,53.17111739,-0.132667539,-0.348909918,1.872909699,16.0611468,11.35297993,140.6967865,0
117.6015625,49.46326602,0.147489009,-0.220296928,79.7826087,83.39624899,0.122399373,-1.907993452,0
117.1875,49.64022909,0.348276021,-0.084904182,2.211538462,14.97722576,9.457896309,112.1484474,0
114.8828125,48.92526525,0.21752672,0.434060454,5.20735786,30.33691217,6.252097722,39.48619816,0
109.796875,42.1487988,0.606275937,0.839964922,2.012541806,17.39951591,9.482678264,96.18488251,0
75.828125,32.39553147,1.159565211,5.941325068,1.859531773,15.12977312,10.49178842,128.3533747,0
114.359375,47.4779117,0.352885202,0.438111658,1.905518395,16.15079245,10.53494435,126.1819551,0
123.921875,49.70972135,-0.071590538,-0.184835034,3.439799331,18.26483604,7.949384568,77.62207013,0
111.265625,54.97634212,0.155344862,-0.524563228,3.747491639,24.39073208,7.149866355,53.05958027,0
104.6484375,42.80434956,0.425745228,0.718042433,66.58277592,88.5843362,0.605793478,-1.570229251,0
135.5546875,48.51832911,0.053380362,-0.000316969,53.77759197,81.47908835,0.875193479,-1.184303921,0
115.1640625,54.69728874,0.292987055,-0.50828791,3.908026756,25.2246078,7.082832369,52.22256426,0
141.75,50.83213796,-0.094906495,-0.274820697,8.925585284,33.13533081,4.12797093,17.86671984,0
118.6171875,45.53863763,0.442851588,0.15853158,1.632943144,11.84317332,12.44998972,209.9235135,0
127.890625,49.80512561,-0.296714236,-0.107632494,2.358695652,13.01828915,9.481163882,135.0764025,0
90.96875,41.60790518,0.729465117,1.211588181,1.897993311,14.79264583,10.41870697,128.7548875,0
129.796875,51.51749693,-0.045608362,-0.451054268,1.808528428,14.07454928,10.78049383,140.9936713,0
98.0234375,44.20167998,0.478052443,0.938276258,2.005852843,17.36565632,9.625768541,100.4557296,0
128.1484375,45.80565089,0.347067299,0.413180659,2.053511706,15.64292651,9.578141426,108.0181423,0
131.2578125,49.71987877,-0.04712599,-0.051165465,2.54180602,16.58980098,8.348104181,83.53161022,0
125.2421875,59.46187672,0.322469557,-0.504540688,1.689799331,16.63472201,11.20003435,135.6112527,0
123.6640625,45.32302073,-0.023026574,-0.260104376,0.671404682,12.12297158,18.90676348,364.8781011,0
119.4453125,53.14305702,0.012830273,-0.378955989,2.932274247,17.9297569,8.289888515,81.34651657,0
129.484375,44.81088462,0.119816217,0.281598697,1.468227425,10.40467932,14.7400055,308.8529143,0
145.8046875,53.6404492,-0.116512624,-0.547796532,4.239130435,21.40139574,6.93319555,56.01076352,0
125.0,56.1244432,-0.100384291,-0.551908381,88.84949833,92.51710006,0.215247236,-1.7517573,0
141.484375,49.07471733,-0.176446854,0.141923933,2.301003344,15.49392045,9.811258422,114.9769711,0
90.3671875,46.99698645,0.598654819,0.939849408,5.459866221,26.81160386,5.570131987,33.10949221,0
122.8359375,44.57626494,0.239449454,0.213490402,2.811036789,16.14683083,8.475044713,91.37379974,0
106.6640625,46.03349279,0.196855824,0.382644559,1.172240803,12.16162472,13.5841028,216.7718247,0
107.09375,44.36169475,0.618443041,0.847656981,2.226588629,13.91450227,9.682751245,124.8679629,0
124.1328125,50.31236352,-0.001454404,-0.201500057,45.67307692,80.68434911,1.28418567,-0.195102207,0
131.6171875,55.19583333,-0.031703277,-0.56105673,3.951505017,25.91556245,7.141066172,52.58780794,0
95.2109375,34.40059328,0.64390964,2.690050842,1.635451505,13.5285854,11.29289789,153.7137512,0
104.5078125,50.27440267,0.268410223,-0.169219124,1.72993311,17.0579812,11.70664214,147.0344346,0
130.0859375,52.54120813,-0.095710749,-0.691816464,4.4590301,24.94306213,6.41659702,44.42340606,0
132.5234375,53.44242884,-0.154114256,-0.537349325,0.611204013,9.072460527,21.16340683,536.5678399,0
123.5703125,41.37833891,0.216713166,0.332181738,3.331939799,20.93274826,7.262641279,57.14142245,0
155.5234375,58.73390269,-0.443881493,-0.671787462,190.0719064,77.38430687,-1.625097603,1.211440028,0
121.5703125,44.49063869,0.390678828,0.193190265,1.183110368,11.22917615,14.86790019,270.7822502,0
113.6875,45.65936206,0.30847785,-0.11029069,36.09615385,56.95591752,1.242758696,0.156954171,0
115.03125,48.07642638,0.30866071,0.298642994,7.618729097,34.69504196,4.741314293,21.99943472,0
113.9453125,46.24751828,0.335409488,0.378204006,5.216555184,23.28385463,5.319012601,31.61742693,0
106.0625,48.91219013,0.385463011,0.20427132,6.168896321,29.58794333,5.536053755,32.555276,0
102.5234375,44.04187724,0.100405145,0.485451518,2.268394649,13.92691282,9.895163986,128.9361057,0
117.015625,53.73008125,0.13781603,-0.23019347,2.306020067,15.34034172,9.618983052,111.6891906,0
121.484375,43.16121385,-0.056434318,0.836265354,2.0409699,16.43826478,9.736444063,107.4488627,0
122.828125,51.83207703,0.114814009,-0.27445349,98.78177258,69.04133343,-0.680209395,-1.40617513,0
140.015625,44.08177493,-0.053964837,0.432441619,2.12541806,15.2487509,10.34761559,127.6589522,0
124.546875,45.65784081,-0.170875992,-0.178759196,0.980769231,13.10749733,14.78409663,232.5089145,0
140.8125,50.76027451,0.002168473,-0.235825679,2.393812709,14.38928189,9.439890043,116.9622418,0
132.7578125,47.24400526,0.055267124,-0.042757317,1.825250836,12.4501171,11.36777047,175.6074456,0
95.6796875,40.81665055,0.534375121,1.450842937,3.606187291,21.24580451,7.998484715,73.62044003,0
103.3515625,46.06459287,0.399481289,0.371861062,2.20735786,14.08925725,9.408085141,118.1131241,0
123.7578125,49.26819875,0.083873909,0.183577612,2.454849498,20.09273155,9.021793566,85.17904583,0
131.5078125,55.25339301,-0.076353905,-0.468600894,2.24916388,18.06342757,8.903652439,85.53933104,0
110.0703125,50.98593305,0.33572402,-0.318783915,5.086120401,25.91354499,5.928902087,38.71465662,0
124.453125,52.69959964,0.023508784,-0.369975651,0.97909699,12.87418139,16.04898479,279.3496746,0
129.65625,45.53731943,0.165755035,0.291996345,2.616220736,15.13039327,8.936049605,103.3686418,0
107.109375,51.8587677,0.336298382,0.113442736,1.951505017,15.735831,10.73582119,131.2784011,0
105.96875,48.96186933,0.447188529,0.06999263,4.630434783,22.63928741,6.671362149,52.37325162,0
135.7265625,44.53539934,0.134598894,0.25748813,1.642140468,11.14959229,13.09093274,243.0025985,0
125.7265625,44.04750895,0.001571897,0.050283498,2.72909699,15.47017379,8.130447789,86.94571036,0
88.109375,37.56873583,0.526251515,2.158535923,1.239130435,12.77485801,13.97513887,224.7608254,0
93.375,45.44261491,0.491747782,0.612463139,2.635451505,20.23472331,8.603096273,78.62633872,0
130.984375,49.25348725,0.07792493,-0.178927182,2.846153846,15.0694516,8.099629127,89.87261815,0
115.1796875,45.48959936,0.227005884,0.004989592,1.682274247,16.77958786,11.24665884,132.8717857,0
126.4375,60.61349762,0.075229782,-0.65334814,2.173076923,15.03577598,9.691365988,117.099937,0
110.65625,43.02060507,0.599170625,0.847204915,3.463210702,19.41703432,6.650884176,50.92650813,0
107.0546875,48.24211538,0.488105573,0.259976589,2.159698997,13.69442241,9.914709589,130.7123354,0
112.7265625,54.52905115,0.111932801,-0.465192255,0.807692308,10.41230978,17.38576345,355.6043889,0
107.1484375,48.90761218,0.318516794,-0.128622645,1.051003344,9.778392704,17.76109587,405.8298591,0
92.7109375,34.00899521,0.475324061,3.383378566,2.609531773,15.6021462,8.135487983,85.71978192,0
89.9921875,43.76455045,0.506857476,0.71158463,3.62541806,22.108848,7.354612855,60.42028052,0
127.515625,55.5860797,0.042034055,-0.479002842,2.946488294,17.35153399,7.423258407,66.66445601,0
132.0078125,50.33411742,0.165458239,-0.321938941,2.164715719,13.0086976,10.8574594,162.4693351,0
136.4453125,54.86628755,-0.158676799,-0.588693512,1.852842809,17.81416755,11.05802875,127.1433921,0
77.5390625,35.62936428,0.885258402,3.487682395,3.31187291,19.78962667,7.709830909,68.63102844,0
91.625,47.58216578,0.844691022,1.324285005,1.066889632,11.21277374,15.10774817,275.2156719,0
100.484375,41.063591,1.103279124,2.264537458,2.121237458,15.72323921,11.35368289,147.2092204,0
124.5390625,44.17470684,0.096689237,0.231988788,9.107859532,39.34015843,4.320731916,17.49474739,0
98.546875,42.88809191,0.751079553,1.097966519,3.739966555,22.83018834,7.218699536,58.01752043,0
123.1875,49.51542531,0.051458501,-0.146071011,2.524247492,15.11069238,8.387792353,92.59602507,0
100.65625,40.38572565,0.401681725,0.975367701,3.813545151,23.79513702,6.699620395,46.53578054,0
107.828125,46.12603477,0.106667189,-0.030845182,1.9590301,12.24871137,10.91613361,172.4354558,0
85.5546875,34.75804956,0.830122948,3.353249159,1.530936455,12.53316188,12.51220783,197.5481966,0
129.546875,52.67513339,0.089460883,-0.520639034,2.119565217,13.81646,10.5084337,143.2582735,0
120.8515625,56.1354514,-0.020668909,-0.822529526,4.555183946,22.0333693,6.585557674,51.53469921,0
109.8515625,47.93323642,0.156453515,-0.047284032,3.698160535,22.54141554,7.021399258,53.91300124,0
113.890625,51.04719544,-0.151288644,0.054162984,3.878762542,22.91567756,6.99892263,52.73062847,0
121.8125,49.12527831,0.071398686,-0.438668539,2.913043478,22.57312451,8.437438341,72.84367034,0
96.6328125,46.31530374,0.455539423,0.477023342,1.856187291,13.58207013,11.17549073,152.9526158,0
92.265625,50.49481477,0.550852032,0.052445909,3.268394649,18.57320429,7.966258008,74.33877605,0
92.96875,35.58702746,0.558490155,2.745126277,2.598662207,14.17129317,9.374419139,123.0202507,0
130.0859375,46.40262441,-0.046584831,-0.034468391,5.050167224,27.99747644,6.059849443,38.15478586,0
117.734375,55.07288982,0.167983235,-0.512006727,1.618729097,12.57745702,11.33225029,170.357957,0
106.7109375,46.5000256,0.452926412,0.536245262,1.531772575,15.33957308,12.51451833,174.7930623,0
123.2734375,47.81224916,-0.025294984,0.171591989,4.796822742,27.35306791,6.34472174,42.16393048,0
117.7421875,46.46794024,0.115642454,0.021452025,6.933946488,34.77305522,5.120348883,25.50043493,0
133.6171875,60.14528258,-0.106077253,-0.655963419,2.224916388,14.84075158,9.744411275,119.2188302,0
84.7265625,42.71612599,0.585915393,1.460543413,2.20819398,13.86259493,10.02855042,130.8848994,0
111.3671875,46.95041785,0.288150328,0.271086841,5.369565217,27.04101079,5.836002218,37.34014477,0
133.0703125,56.08993665,-0.31269993,-0.405669597,19.85033445,54.98739754,2.633799311,5.41962489,0
90.953125,37.66917245,0.538577538,2.086475925,2.099498328,13.59621848,10.19995719,136.4205385,0
99.34375,47.02383663,0.395217085,0.512466504,1.828595318,15.34360799,9.903094259,113.3050505,0
116.8828125,51.50692021,0.140562197,-0.059083232,4.147157191,25.9491737,6.929827381,50.18912464,0
135.2734375,41.95583892,-0.111229859,0.462083597,117.3779264,80.49672908,-0.713518139,-1.353247548,0
101.53125,46.09618638,0.335135522,0.290105309,2.617892977,18.48438682,9.112438384,94.73189039,0
127.390625,51.00631615,-0.124295853,-0.095017014,4.088628763,21.36771166,6.252413121,44.06131102,0
108.4140625,39.49674182,0.598464225,1.268669526,0.588628763,8.21693767,25.83057657,771.1912299,0
116.5703125,46.95454644,0.146191917,0.028900481,2.357859532,14.56282768,10.50194655,141.0153682,0
116.0546875,44.78722415,0.250357893,0.733476101,2.60451505,17.85284365,8.640836577,85.32857897,0
132.0703125,47.65930254,0.008241984,0.330618487,12.49331104,43.62333979,3.534503814,11.4805137,0
106.984375,35.00870079,0.192885206,2.362172001,2.695652174,18.4599634,8.542611847,81.81788799,0
141.5859375,42.68315815,-0.168485742,0.552312013,2.52090301,20.19268547,9.651333824,100.122076,0
103.1484375,39.96621422,0.109904792,0.92350281,6.018394649,29.11661473,5.225580902,28.06538175,0
139.78125,44.53824506,-0.0857173,0.514656645,1.357023411,14.77842341,12.70588866,175.0468005,0
104.1484375,40.58692251,0.330398255,0.997289544,1.572742475,13.8115806,11.72506303,162.5887058,0
86.9453125,37.20179528,0.541047504,1.984895427,2.696488294,17.21705873,8.490883809,86.15125377,0
119.0703125,46.40467103,0.26401569,0.289273161,2.511705686,15.81082871,8.279723728,86.13132197,0
113.28125,53.46639387,0.280865043,-0.363182629,4.019230769,24.73161216,7.244346053,55.29537245,0
129.328125,46.34485364,0.260296912,0.154264262,0.779264214,10.87515524,16.91858517,323.4735985,0
110.8515625,44.75001569,0.260128165,0.064584018,2.169732441,14.85843297,10.50960742,143.0137821,0
124.9609375,48.34501693,-0.020350952,-0.183169659,17.14548495,55.13683712,2.927283624,6.658445336,0
123.1640625,56.1888247,0.305496322,-0.412612204,1.320234114,12.71702406,13.7907905,223.76267,0
138.9765625,45.77005449,-0.003719429,0.334451282,3.218227425,22.13798402,7.638368294,62.03858639,0
117.109375,47.05901122,0.180646599,-0.291089793,1.877926421,14.17237932,9.958652851,124.9939245,0
106.828125,52.50343878,0.379892357,-0.145018297,0.780936455,10.45017664,18.055405,376.5960872,0
135.265625,48.14390609,0.015920939,-0.15877212,8.539297659,31.13487695,4.082788387,17.27267344,0
101.9765625,42.0062244,0.518082489,1.106429082,5.658026756,31.23670464,6.14500428,38.33449737,0
80.5859375,32.55200823,1.013947377,5.157027069,2.442307692,18.82384054,9.731086435,105.4425903,0
125.46875,47.16857029,0.250877955,0.188782727,2.077759197,14.343078,9.518576032,117.1368617,0
71.4765625,33.92039505,0.904598923,5.366344909,6.450668896,29.55568535,4.814444626,23.41229449,0
144.2421875,49.52283976,-0.108099944,0.165934683,11.49749164,45.51776632,4.036983928,15.09870568,0
110.03125,34.43243781,0.399747957,2.579968573,1.801839465,13.44454845,10.77761116,147.5609632,0
121.859375,42.182219,0.247988903,0.698647195,2.071906355,12.29867356,10.59097711,166.6081538,0
117.4453125,36.58846484,0.39728337,1.474263638,2.648829431,15.74686114,9.013670092,102.7156069,0
117.984375,49.07519491,0.271977946,0.313659493,13.77926421,45.28094874,3.234842634,9.235389087,0
138.9375,44.45059582,0.148985754,0.347861294,1.005852843,14.0508798,15.03442025,234.2805508,0
142.9453125,39.98091509,-0.065803743,0.940206147,2.817725753,16.96766215,8.506807786,86.97717138,0
